,Player,shirt_number,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks
5446,Tyrick Mitchell ,3,ENG,LB,23-136,90,0,0,0,0,1,1,0,0,56,4,1,1
5447,Marc Guéhi ,6,ENG,CB,22-186,90,0,0,0,0,0,0,1,0,52,0,0,2
5448,Joachim Andersen ,16,DEN,CB,26-229,37,0,0,0,0,0,0,0,0,26,2,0,0
5449,   James Tomkins ,5,ENG,CB,33-292,53,0,0,0,0,1,0,0,0,29,0,1,1
5450,Nathaniel Clyne ,17,ENG,RB,31-285,90,0,0,0,0,0,0,1,0,59,2,0,0
5451,Vicente Guaita ,13,ESP,GK,36-005,90,0,0,0,0,0,0,0,0,32,0,0,0
5452,Callum Wilson ,9,ENG,FW,30-322,89,0,1,0,0,7,3,0,0,31,0,0,0
5453,   Chris Wood ,20,NZL,FW,31-039,1,0,0,0,0,0,0,0,0,1,0,0,0
5454,Joelinton ,7,BRA,"LW,DM,LM",26-154,90,0,0,0,0,1,0,0,0,63,3,2,2
5455,Miguel Almirón ,24,PAR,RW,28-339,84,0,0,0,0,3,1,0,0,52,3,2,2
5456,   Jacob Murphy ,23,ENG,RW,27-325,6,0,0,0,0,0,0,0,0,4,0,1,1
5457,Joe Willock ,28,ENG,"LM,RM",23-148,70,0,0,0,0,3,0,0,0,31,1,0,1
5458,   Alexander Isak ,14,SWE,AM,23-116,20,1,0,0,0,1,1,0,0,17,0,0,1
5459,Bruno Guimarães ,39,BRA,CM,25-060,45,0,0,0,0,0,0,0,0,30,0,2,1
5460,   Allan Saint-Maximin ,10,FRA,LW,25-309,45,0,0,0,0,1,0,0,0,25,1,0,0
5461,Sean Longstaff ,36,ENG,"RM,DM,CM",25-077,90,0,0,0,0,2,0,0,0,63,2,1,0
5462,Dan Burn ,33,ENG,LB,30-251,90,0,0,0,0,0,0,0,0,51,4,0,0
5463,Sven Botman ,4,NED,CB,23-003,90,0,0,0,0,0,0,0,0,65,2,0,2
5464,Fabian Schär ,5,SUI,CB,31-026,90,0,0,0,0,1,0,0,0,70,2,0,1
5465,Kieran Trippier ,2,ENG,RB,32-118,90,0,0,0,0,1,0,0,0,78,0,0,0
5466,Nick Pope ,22,ENG,GK,30-271,90,0,0,0,0,0,0,1,0,26,0,0,0
5467,Aleksandar Mitrović ,9,SRB,FW,28-121,90,0,0,0,1,2,0,0,0,27,1,0,1
5468,Bobby Reid ,14,JAM,"LW,LM",29-347,89,0,0,0,0,0,0,0,0,31,0,1,0
5469,   Harry Wilson ,8,WAL,"RM,LM",25-299,1,0,0,0,0,0,0,0,0,2,1,0,0
5470,Willian ,20,BRA,RW,34-159,77,0,0,0,0,0,0,0,0,23,0,0,0
5471,   Daniel James ,21,WAL,"RM,LM",25-066,13,0,0,0,0,0,0,0,0,2,0,0,0
5472,Andreas Pereira ,18,BRA,AM,27-014,76,0,0,0,0,0,0,1,0,34,0,0,0
5473,   Tosin Adarabioyo ,4,ENG,CB,25-113,14,0,0,0,0,0,0,0,0,1,0,0,0
5474,Harrison Reed ,6,ENG,"DM,CM",27-353,89,0,0,0,0,0,0,0,0,40,2,0,2
5475,   Tom Cairney ,10,SCO,CM,31-360,1,0,0,0,0,0,0,0,0,1,0,0,0
5476,João Palhinha ,26,POR,"DM,CM",27-190,90,0,0,0,0,1,0,0,0,40,6,0,2
5477,Layvin Kurzawa ,3,FRA,LB,30-133,90,0,0,0,0,0,0,1,0,39,1,1,1
5478,Tim Ream ,13,USA,CB,35-102,90,0,0,0,0,0,0,1,0,44,0,2,1
5479,Issa Diop ,31,FRA,CB,26-006,89,0,0,0,0,0,0,0,0,40,2,3,6
5480,   Carlos Vinícius ,30,BRA,"FW,CB",27-296,1,0,0,0,0,0,0,0,0,0,0,0,0
5481,Kenny Tete ,2,NED,RB,27-098,90,0,0,0,0,1,0,0,0,55,4,2,2
5482,Bernd Leno ,17,GER,GK,30-317,90,0,0,0,0,0,0,0,0,45,0,0,0
5483,Harry Kane ,10,ENG,FW,29-171,90,0,0,0,0,4,3,0,0,31,0,0,1
5484,Son Heung-min ,7,KOR,"AM,LM",30-191,90,0,0,0,0,5,1,0,0,39,0,0,1
5485,Dejan Kulusevski ,21,SWE,"AM,RM,WB",22-265,87,0,0,0,0,3,1,0,0,50,2,1,1
5486,   Bryan ,11,ESP,RM,21-338,3,0,0,0,0,0,0,0,0,3,0,0,0
5487,Pierre Højbjerg ,5,DEN,CM,27-163,90,0,0,0,0,2,0,0,0,81,1,2,3
5488,Pape Matar Sarr ,29,SEN,CM,20-123,75,0,0,0,0,0,0,1,0,58,3,3,0
5489,   Yves Bissouma ,38,MLI,CM,26-138,15,0,0,0,0,0,0,0,0,11,1,0,0
5490,Ryan Sessegnon ,19,ENG,WB,22-242,75,0,0,0,0,2,1,1,0,48,3,0,0
5491,   Ivan Perišić ,14,CRO,LB,33-347,15,0,0,0,0,0,0,0,0,9,1,0,0
5492,Matt Doherty ,2,IRL,WB,30-364,70,0,0,0,0,0,0,0,0,48,3,0,1
5493,   Richarlison ,9,BRA,"FW,AM",25-250,20,0,0,0,0,1,1,0,0,7,0,0,0
5494,Clément Lenglet ,34,FRA,CB,27-212,87,0,0,0,0,0,0,1,0,73,2,0,1
5495,   Ben Davies ,33,WAL,CB,29-266,3,0,0,0,0,0,0,0,0,4,0,0,0
5496,Eric Dier ,15,ENG,CB,29-000,90,0,0,0,0,0,0,0,0,66,0,2,1
5497,Cristian Romero ,17,ARG,"CB,RB",24-263,90,0,0,0,0,0,0,1,0,59,1,3,1
5498,Hugo Lloris ,1,FRA,GK,36-020,90,0,0,0,0,0,0,0,0,34,0,0,0
5499,Eddie Nketiah ,14,ENG,FW,23-230,89,0,0,0,0,5,3,0,0,39,1,0,1
5500,   Emile Smith Rowe ,10,ENG,FW,22-171,1,0,0,0,0,0,0,0,0,0,0,0,0
5501,Martinelli ,11,BRA,LW,21-211,78,0,0,0,0,1,0,1,0,45,2,0,1
5502,   Kieran Tierney ,3,SCO,LW,25-224,12,0,0,0,0,0,0,0,0,6,1,0,0
5503,Bukayo Saka ,7,ENG,RW,21-132,90,0,1,0,0,1,0,0,0,53,0,0,1
5504,Granit Xhaka ,34,SUI,LM,30-110,90,0,0,0,0,1,0,0,0,57,1,2,4
5505,Thomas Partey ,5,GHA,CM,29-216,90,0,0,0,0,3,0,0,0,89,4,1,2
5506,Martin Ødegaard ,8,NOR,RM,24-029,89,1,0,0,0,3,2,0,0,53,0,0,1
5507,   Fabio Vieira ,21,POR,RM,22-230,1,0,0,0,0,0,0,0,0,0,0,0,0
5508,Oleksandr Zinchenko ,35,UKR,LB,26-031,85,0,0,0,0,0,0,0,0,87,2,0,2
5509,   Takehiro Tomiyasu ,18,JPN,LB,24-071,5,0,0,0,0,0,0,0,0,2,1,0,0
5510,Gabriel Dos Santos ,6,BRA,CB,25-027,90,0,0,0,0,0,0,1,0,50,0,2,1
5511,William Saliba ,12,FRA,CB,21-297,90,0,0,0,0,0,0,0,0,39,0,1,0
5512,Ben White ,4,ENG,RB,25-099,90,0,0,0,0,0,0,0,0,70,1,0,3
5513,Aaron Ramsdale ,1,ENG,GK,24-246,90,0,0,0,0,0,0,0,0,30,0,0,0
5514,Jean-Philippe Mateta ,14,FRA,FW,25-204,55,0,0,0,0,1,1,0,0,20,0,1,0
5515,   Eberechi Eze ,10,ENG,FW,24-203,35,0,0,0,0,2,1,0,0,20,0,0,1
5516,Wilfried Zaha ,11,CIV,LW,30-069,90,0,0,0,0,1,0,0,0,57,1,2,1
5517,Michael Olise ,7,FRA,RW,21-037,90,1,0,0,0,2,1,0,0,83,1,1,1
5518,Odsonne Édouard ,22,FRA,AM,25-002,70,0,0,0,0,2,1,0,0,49,6,0,1
5519,   Jordan Ayew ,9,GHA,AM,31-129,20,0,0,0,0,0,0,0,0,1,0,0,0
5520,Will Hughes ,19,ENG,DM,27-276,83,0,0,0,0,0,0,1,0,45,5,2,3
5521,   Luka Milivojević ,4,SRB,DM,31-286,7,0,0,0,0,0,0,0,0,6,1,0,0
5522,Cheick Doucouré ,28,MLI,DM,23-010,70,0,0,0,0,0,0,0,0,41,2,2,0
5523,   Jeffrey Schlupp ,15,GHA,DM,30-026,20,0,0,0,0,0,0,0,0,14,1,1,1
5524,Tyrick Mitchell ,3,ENG,LB,23-139,90,0,0,0,0,0,0,0,0,52,1,8,2
5525,Marc Guéhi ,6,ENG,CB,22-189,90,0,0,0,0,1,1,0,0,66,1,1,2
5526,Chris Richards ,26,USA,CB,22-296,90,0,0,0,0,1,0,0,0,43,4,2,1
5527,Nathaniel Clyne ,17,ENG,RB,31-288,90,0,0,0,0,0,0,0,0,67,1,1,4
5528,Vicente Guaita ,13,ESP,GK,36-008,90,0,0,0,0,0,0,0,0,31,0,0,0
5529,Wout Weghorst ,27,NED,FW,30-164,68,0,0,0,0,1,0,0,0,26,1,0,1
5530,   Scott McTominay ,39,SCO,FW,26-041,22,0,0,0,0,0,0,0,0,9,0,0,0
5531,Marcus Rashford ,10,ENG,LW,25-079,90,0,0,0,0,4,1,0,0,50,2,0,2
5532,Antony ,21,BRA,RW,22-328,69,0,0,0,0,3,1,0,0,41,0,0,1
5533,   Alejandro Garnacho ,49,ESP,RW,18-201,21,0,0,0,0,1,1,0,0,12,0,1,0
5534,Bruno Fernandes ,8,POR,AM,28-132,90,1,0,0,0,3,1,0,0,89,5,0,1
5535,Christian Eriksen ,14,DEN,DM,30-338,82,0,1,0,0,0,0,0,0,66,0,1,0
5536,   Fred ,17,BRA,DM,29-319,8,0,0,0,0,0,0,0,0,15,2,1,0
5537,Casemiro ,18,BRA,DM,30-329,90,0,0,0,0,2,0,1,0,97,8,3,2
5538,Luke Shaw ,23,ENG,LB,27-190,90,0,0,0,0,1,0,0,0,82,3,2,2
5539,Lisandro Martínez ,6,ARG,CB,25-000,90,0,0,0,0,0,0,1,0,106,3,1,1
5540,Raphaël Varane ,19,FRA,CB,29-268,90,0,0,0,0,0,0,0,0,92,4,1,1
5541,Aaron Wan-Bissaka ,29,ENG,RB,25-053,90,0,0,0,0,0,0,0,0,87,4,2,1
5542,David de Gea ,1,ESP,GK,32-072,90,0,0,0,0,0,0,0,0,30,0,0,0
5543,Erling Haaland ,9,NOR,FW,22-182,89,1,0,0,0,3,2,0,0,19,0,0,0
5544,   Rúben Dias ,3,POR,CB,25-250,1,0,0,0,0,0,0,0,0,1,0,0,0
5545,Jack Grealish ,10,ENG,LW,27-131,90,0,0,0,0,0,0,0,0,58,1,1,3
5546,Riyad Mahrez ,26,ALG,RW,31-332,90,2,1,0,0,4,2,1,0,74,1,0,2
5547,Julián Álvarez ,19,ARG,"AM,FW",22-353,90,1,0,0,0,4,1,0,0,46,0,0,2
5548,İlkay Gündoğan ,8,GER,DM,32-087,80,0,0,0,0,2,0,0,0,52,1,1,1
5549,   Bernardo Silva ,20,POR,"DM,CM",28-162,10,0,0,0,0,0,0,0,0,11,0,1,0
5550,Rodri ,16,ESP,"DM,CM",26-211,90,0,1,0,0,2,0,0,0,116,3,1,2
5551,Nathan Aké ,6,NED,"LB,LM",27-335,90,0,0,0,0,0,0,0,0,82,6,3,1
5552,Manuel Akanji ,25,SUI,CB,27-184,90,0,0,0,0,0,0,0,0,67,2,1,0
5553,John Stones ,5,ENG,CB,28-236,90,0,0,0,0,0,0,0,0,84,0,0,0
5554,Rico Lewis ,82,ENG,RB,18-059,82,0,0,0,0,1,1,0,0,68,1,0,1
5555,   Kyle Walker ,2,ENG,"RB,RM",32-236,8,0,0,0,0,0,0,0,0,9,0,0,0
5556,Ederson ,31,BRA,GK,29-155,90,0,0,0,0,0,0,0,0,37,0,0,0
5557,Harry Kane ,10,ENG,FW,29-175,90,0,0,0,0,3,0,0,0,26,1,0,1
5558,Son Heung-min ,7,KOR,AM,30-195,90,0,0,0,0,1,1,0,0,28,0,0,2
5559,Dejan Kulusevski ,21,SWE,"AM,WB",22-269,90,1,0,0,0,1,1,0,0,51,3,0,0
5560,Rodrigo Bentancur ,30,URU,CM,25-208,74,0,0,0,0,0,0,0,0,48,1,0,4
5561,   Yves Bissouma ,38,MLI,CM,26-142,16,0,0,0,0,0,0,0,0,10,0,0,0
5562,Pierre Højbjerg ,5,DEN,CM,27-167,90,0,0,0,0,0,0,1,0,59,2,1,0
5563,Ivan Perišić ,14,CRO,WB,33-351,68,0,0,0,0,1,0,0,0,41,2,1,1
5564,   Ryan Sessegnon ,19,ENG,WB,22-246,22,0,0,0,0,0,0,0,0,13,0,0,0
5565,Emerson ,12,BRA,WB,24-005,77,1,0,0,0,2,1,0,0,57,2,0,0
5566,   Richarlison ,9,BRA,AM,25-254,13,0,0,0,0,0,0,0,0,6,0,0,1
5567,Ben Davies ,33,WAL,CB,29-270,77,0,0,0,0,0,0,0,0,41,0,2,0
5568,   Clément Lenglet ,34,FRA,CB,27-216,13,0,0,0,0,0,0,0,0,20,0,0,1
5569,Eric Dier ,15,ENG,CB,29-004,90,0,0,0,0,0,0,0,0,65,1,2,2
5570,Cristian Romero ,17,ARG,CB,24-267,90,0,0,0,0,1,0,1,0,62,4,0,1
5571,Hugo Lloris ,1,FRA,GK,36-024,90,0,0,0,0,0,0,0,0,37,0,0,0
5572,Cody Gakpo ,18,NED,FW,23-259,81,0,0,0,0,7,1,0,0,26,1,0,1
5573,   Jordan Henderson ,14,ENG,RM,32-218,9,0,0,0,0,0,0,0,0,12,0,0,0
5574,Harvey Elliott ,19,ENG,"LW,RM",19-292,81,0,0,0,0,0,0,0,0,38,0,2,1
5575,   Curtis Jones ,17,ENG,LW,21-356,9,0,0,0,0,0,0,1,0,6,0,0,0
5576,Mohamed Salah ,11,EGY,RW,30-220,90,0,0,0,0,1,0,0,0,45,2,0,3
5577,Thiago Alcántara ,6,ESP,LM,31-285,90,0,0,0,0,1,1,0,0,78,5,0,2
5578,Stefan Bajcetic ,43,ESP,CM,18-091,81,0,0,0,0,0,0,1,0,39,0,2,2
5579,   Fabinho ,3,BRA,CM,29-090,9,0,0,0,0,1,0,0,0,11,0,2,0
5580,Naby Keïta ,8,GUI,RM,27-345,62,0,0,0,0,2,0,0,0,32,1,0,0
5581,   Darwin Núñez ,27,URU,"LW,FW",23-211,28,0,0,0,0,1,1,0,0,15,2,0,1
5582,Andrew Robertson ,26,SCO,LB,28-316,90,0,0,0,0,0,0,0,0,69,3,0,1
5583,Joe Gomez ,2,ENG,CB,25-243,90,0,0,0,0,0,0,0,0,67,1,4,2
5584,Ibrahima Konaté ,5,FRA,CB,23-241,90,0,0,0,0,0,0,0,0,71,3,4,1
5585,James Milner ,7,ENG,RB,37-017,71,0,0,0,0,1,0,1,0,70,0,1,2
5586,   Trent Alexander-Arnold ,66,ENG,RB,24-106,19,0,0,0,0,1,0,0,0,22,0,0,0
5587,Alisson ,1,BRA,GK,30-111,90,0,0,0,0,0,0,0,0,54,0,0,0
5588,Kai Havertz ,29,GER,FW,23-224,80,0,0,0,0,2,0,0,0,28,0,3,1
5589,   Pierre-Emerick Aubameyang ,9,GAB,FW,33-217,10,0,0,0,0,0,0,0,0,4,0,0,1
5590,Mason Mount ,19,ENG,AM,24-011,81,0,0,0,0,0,0,0,0,35,1,2,1
5591,   Carney Chukwuemeka ,30,ENG,AM,19-093,9,0,0,0,0,0,0,0,0,7,0,0,0
5592,Conor Gallagher ,23,ENG,"AM,DM",22-349,90,0,0,0,0,2,1,0,0,47,1,2,2
5593,Lewis Hall ,67,ENG,CM,18-135,54,0,0,0,0,1,0,0,0,49,2,2,1
5594,   Mykhailo Mudryk ,15,UKR,LW,22-016,36,0,0,0,0,1,0,0,0,25,3,0,1
5595,Jorginho ,5,ITA,"CM,DM",31-032,90,0,0,0,0,0,0,0,0,76,5,4,4
5596,Marc Cucurella ,32,ESP,"WB,LB",24-183,90,0,0,0,0,0,0,0,0,81,6,1,2
5597,Hakim Ziyech ,22,MAR,"WB,RW",29-308,90,0,0,0,0,3,0,0,0,64,1,0,1
5598,Benoît Badiashile ,4,FRA,CB,21-301,90,0,0,0,0,1,1,0,0,99,1,2,1
5599,Thiago Silva ,6,BRA,CB,38-121,90,0,0,0,0,1,0,0,0,108,1,2,3
5600,Trevoh Chalobah ,14,ENG,"CB,RB",23-200,80,0,0,0,0,0,0,1,0,61,0,0,1
5601,   César Azpilicueta ,28,ESP,RB,33-146,10,0,0,0,0,0,0,0,0,6,0,0,0
5602,Kepa Arrizabalaga ,1,ESP,GK,28-110,90,0,0,0,0,0,0,0,0,46,0,0,0
5603,Kieffer Moore ,21,WAL,FW,30-166,90,0,0,0,0,2,0,0,0,49,0,1,1
5604,Ryan Christie ,10,SCO,FW,27-333,87,0,0,0,0,2,0,0,0,42,0,1,2
5605,   Siriki Dembélé ,20,CIV,FW,26-136,3,0,0,0,0,0,0,0,0,3,0,0,0
5606,Jaidon Anthony ,32,ENG,LM,23-051,90,1,0,0,0,3,1,0,0,53,1,0,3
5607,Jefferson Lerma ,8,COL,CM,28-088,90,0,0,0,0,0,0,0,0,58,2,2,1
5608,Joe Rothwell ,14,ENG,CM,28-010,74,0,0,0,0,1,1,0,0,41,2,1,0
5609,   Ben Pearson ,22,ENG,CM,28-017,16,0,0,0,0,0,0,0,0,6,0,0,0
5610,Dango Ouattara ,11,BFA,RM,20-344,90,0,1,0,0,5,1,0,0,47,1,1,2
5611,Jordan Zemura ,33,ZIM,LB,23-068,90,0,0,0,0,2,0,0,0,62,2,1,4
5612,Lloyd Kelly ,5,ENG,CB,24-107,90,0,0,0,0,1,0,1,0,35,1,1,0
5613,Jack Stephens ,3,ENG,CB,28-359,90,0,0,0,0,0,0,0,0,48,2,0,1
5614,Adam Smith ,15,ENG,RB,31-267,90,0,0,0,0,0,0,0,0,47,0,1,0
5615,Neto ,13,BRA,GK,33-186,90,0,0,0,0,0,0,0,0,38,0,0,0
5616,Chris Wood ,39,NZL,FW,31-045,74,0,0,0,0,0,0,0,0,20,0,1,2
5617,   Sam Surridge ,16,ENG,FW,24-177,16,1,0,0,0,2,1,0,0,5,0,0,0
5618,Brennan Johnson ,20,WAL,FW,21-243,90,0,1,0,0,5,2,0,0,40,1,0,2
5619,Morgan Gibbs-White ,10,ENG,AM,22-359,90,0,0,0,0,4,2,0,0,63,1,1,0
5620,Orel Mangala ,5,BEL,LM,24-309,59,0,0,0,0,0,0,0,0,36,0,0,1
5621,   Gustavo Scarpa ,31,BRA,LM,29-016,31,0,0,0,0,1,0,1,0,29,2,0,0
5622,Remo Freuler ,23,SUI,"RM,CM",30-281,90,0,0,0,0,2,0,0,0,61,1,2,1
5623,Ryan Yates ,22,ENG,RM,25-061,44,0,0,0,0,1,0,0,0,22,1,0,1
5624,   Danilo ,28,BRA,CM,21-267,46,0,0,0,0,1,0,0,0,36,4,0,0
5625,Renan Lodi ,32,BRA,LB,24-288,90,0,0,0,0,2,0,0,0,67,3,3,0
5626,Willy Boly ,30,CIV,CB,31-352,74,0,0,0,0,0,0,0,0,60,0,3,4
5627,   Scott McKenna ,26,SCO,CB,26-070,16,0,0,0,0,0,0,0,0,20,0,0,0
5628,Joe Worrall ,4,ENG,CB,26-011,90,0,0,0,0,1,0,1,0,96,5,0,2
5629,Serge Aurier ,24,CIV,RB,30-028,74,0,0,0,0,1,0,0,0,73,2,1,1
5630,   Neco Williams ,7,WAL,RB,21-283,16,0,0,0,0,0,0,0,0,9,0,0,0
5631,Wayne Hennessey ,13,WAL,GK,35-362,90,0,0,0,0,0,0,0,0,34,1,0,0
5632,Che Adams ,10,SCO,FW,26-192,60,0,0,0,0,0,0,0,0,16,0,0,0
5633,   Sekou Mara ,18,FRA,FW,20-175,30,0,0,0,0,1,0,0,0,13,0,0,0
5634,Adam Armstrong ,9,ENG,"LW,AM",25-345,83,0,0,0,0,1,1,0,0,17,1,1,0
5635,   Mislav Oršić ,11,CRO,AM,30-023,7,0,0,0,0,0,0,0,0,4,1,0,0
5636,Samuel Edozie ,23,ENG,RW,19-358,61,0,0,0,0,0,0,0,0,31,3,0,2
5637,   Romain Perraud ,15,FRA,"WB,CB",25-121,29,0,0,0,0,0,0,0,0,16,0,0,0
5638,James Ward-Prowse ,8,ENG,"AM,CM",28-081,90,0,0,0,0,0,0,0,0,46,1,0,0
5639,Roméo Lavia ,45,BEL,DM,19-015,60,0,0,0,0,1,0,0,0,30,3,0,2
5640,   Mohamed Elyounoussi ,24,NOR,"CM,AM",28-170,30,0,0,0,0,0,0,0,0,13,0,0,2
5641,Ibrahima Diallo ,27,FRA,"DM,CM",23-319,90,0,0,0,0,0,0,0,0,52,6,0,1
5642,Kyle Walker-Peters ,2,ENG,"LB,WB",25-283,90,0,0,0,0,0,0,0,0,53,5,0,3
5643,Mohammed Salisu ,22,GHA,CB,23-279,90,0,0,0,0,2,1,0,0,66,1,5,2
5644,Duje Ćaleta-Car ,6,CRO,CB,26-126,83,0,0,0,0,0,0,0,0,41,2,2,2
5645,   Moussa Djenepo ,19,MLI,WB,24-220,7,0,0,0,0,1,1,0,0,4,0,0,1
5646,Lyanco ,4,BRA,"RB,CB",25-354,90,0,0,0,0,2,2,1,0,53,2,4,2
5647,Gavin Bazunu ,31,IRL,GK,20-335,90,0,0,0,0,0,0,0,0,28,0,0,0
5648,Ollie Watkins ,11,ENG,FW,27-022,90,1,0,0,0,4,1,0,0,28,0,0,0
5649,Leon Bailey ,31,JAM,FW,25-165,80,0,0,0,0,4,1,0,0,37,0,1,0
5650,   Matty Cash ,2,POL,RM,25-167,10,0,0,0,0,0,0,0,0,3,0,0,0
5651,Emi Buendía ,10,ARG,LM,26-027,68,0,0,0,0,1,0,0,0,46,0,0,0
5652,   Philippe Coutinho ,23,BRA,"FW,LM",30-223,22,0,0,0,0,0,0,0,0,17,1,0,1
5653,Boubacar Kamara ,44,FRA,CM,23-059,90,0,0,0,0,1,1,0,0,74,2,2,0
5654,Douglas Luiz ,6,BRA,CM,24-257,87,0,1,0,0,2,0,1,0,74,0,0,1
5655,   Leander Dendoncker ,32,BEL,CM,27-281,3,0,0,0,0,0,0,0,0,6,0,0,1
5656,Jacob Ramsey ,41,ENG,"RM,LM",21-238,90,0,0,0,0,2,2,0,0,67,7,1,1
5657,Álex Moreno ,15,ESP,LB,29-227,90,0,0,0,0,2,0,1,0,84,3,0,0
5658,Tyrone Mings ,5,ENG,CB,29-314,90,0,0,0,0,0,0,0,0,77,1,2,1
5659,Ezri Konsa ,4,ENG,CB,25-090,90,0,0,0,0,0,0,0,0,59,0,0,0
5660,Ashley Young ,18,ENG,RB,37-196,90,0,0,0,0,0,0,0,0,83,5,0,3
5661,Emiliano Martínez ,1,ARG,GK,30-141,90,0,0,0,0,0,0,0,0,53,0,0,0
5662,Kiernan Dewsbury-Hall ,22,ENG,FW,24-137,68,0,0,0,0,0,0,0,0,38,2,0,2
5663,   James Maddison ,10,ENG,"FW,RM",26-059,22,0,0,0,0,1,0,0,0,10,0,0,0
5664,Jamie Vardy ,9,ENG,FW,36-010,85,0,0,0,0,1,0,0,0,21,1,0,2
5665,   Patson Daka ,20,ZAM,FW,24-104,5,0,0,0,0,0,0,0,0,3,1,0,0
5666,Harvey Barnes ,7,ENG,LM,25-043,90,1,0,0,0,3,1,0,0,38,0,1,1
5667,Nampalys Mendy ,24,SEN,CM,30-212,90,0,0,0,0,0,0,0,0,46,2,0,0
5668,Youri Tielemans ,8,BEL,CM,25-259,90,0,0,0,0,1,0,0,0,71,4,3,0
5669,Dennis Praet ,26,BEL,RM,28-252,34,0,0,0,0,0,0,0,0,15,0,0,2
5670,   Marc Albrighton ,11,ENG,"RM,RB",33-064,56,1,0,0,0,1,1,0,0,20,1,0,2
5671,Luke Thomas ,33,ENG,LB,21-225,90,0,0,0,0,2,0,0,0,47,0,4,1
5672,Wout Faes ,3,BEL,CB,24-293,90,0,0,0,0,0,0,0,0,60,1,0,4
5673,Daniel Amartey ,18,GHA,CB,28-031,90,0,0,0,0,0,0,0,0,52,1,0,0
5674,Timothy Castagne ,27,BEL,"RB,CB",27-047,90,0,0,0,0,0,0,0,0,44,3,1,2
5675,Danny Ward ,1,WAL,GK,29-213,90,0,0,0,0,0,0,0,0,34,0,0,0
5676,Danny Welbeck ,18,ENG,FW,32-056,65,0,0,0,0,1,0,0,0,20,0,0,0
5677,   Evan Ferguson ,28,IRL,FW,18-094,25,1,0,0,0,1,1,0,0,8,0,0,0
5678,Kaoru Mitoma ,22,JPN,LW,25-246,90,1,0,0,0,1,1,0,0,63,1,2,1
5679,Solly March ,7,ENG,RW,28-185,90,0,0,0,0,3,1,0,0,49,0,3,3
5680,Adam Lallana ,14,ENG,AM,34-256,29,0,0,0,0,0,0,0,0,17,0,0,1
5681,   Joël Veltman ,34,NED,"RB,CB",31-006,61,0,0,0,0,1,0,0,0,46,2,0,2
5682,Alexis Mac Allister ,10,ARG,"AM,DM",24-028,90,0,0,0,0,1,1,1,0,41,1,0,1
5683,Moisés Caicedo ,25,ECU,DM,21-080,90,0,0,0,0,0,0,0,0,62,2,2,1
5684,Pervis Estupiñán ,30,ECU,LB,25-000,90,0,2,0,0,1,0,0,0,90,1,1,2
5685,Lewis Dunk ,5,ENG,CB,31-061,90,0,0,0,0,0,0,0,0,165,0,2,2
5686,Jan Paul van Hecke ,29,NED,CB,22-227,77,0,0,0,0,2,0,0,0,107,2,4,0
5687,   Tariq Lamptey ,2,GHA,RB,22-113,13,0,0,0,0,1,0,0,0,10,0,0,0
5688,Pascal Groß ,13,GER,"DM,RB",31-220,90,0,0,0,0,1,0,0,0,79,2,0,1
5689,Robert Sánchez ,1,ESP,GK,25-064,90,0,0,0,0,0,0,0,0,19,0,0,0
5690,Michail Antonio ,9,JAM,FW,32-299,71,0,1,0,0,1,0,0,0,22,3,0,0
5691,   Danny Ings ,18,ENG,FW,30-182,19,0,0,0,0,0,0,0,0,8,2,0,0
5692,Saïd Benrahma ,22,ALG,AM,27-164,81,0,0,0,0,1,1,0,0,41,0,0,0
5693,   Flynn Downes ,12,ENG,AM,24-001,9,0,0,0,0,0,0,0,0,6,0,0,0
5694,Jarrod Bowen ,20,ENG,AM,26-032,90,2,0,0,0,4,2,0,0,32,2,1,0
5695,Declan Rice ,41,ENG,CM,24-007,90,0,0,0,0,1,0,0,0,72,1,3,1
5696,Lucas Paquetá ,11,BRA,CM,25-147,71,0,0,0,0,1,0,1,0,40,0,2,4
5697,   Tomáš Souček ,28,CZE,CM,27-328,19,0,0,0,0,0,0,0,0,11,0,2,0
5698,Emerson Palmieri ,33,ITA,WB,28-171,80,0,0,0,0,1,1,0,0,54,0,2,1
5699,   Ben Johnson ,2,ENG,WB,22-362,10,0,0,0,0,0,0,0,0,9,1,1,0
5700,Vladimír Coufal ,5,CZE,WB,30-152,90,0,0,0,0,0,0,0,0,45,2,1,0
5701,Nayef Aguerd ,27,MAR,CB,26-297,90,0,0,0,0,1,0,0,0,68,5,0,0
5702,Angelo Ogbonna ,21,ITA,CB,34-243,90,0,0,0,0,0,0,0,0,50,1,1,0
5703,Kurt Zouma ,4,FRA,CB,28-086,90,0,0,0,0,1,0,0,0,45,0,0,1
5704,Łukasz Fabiański ,1,POL,GK,37-278,90,0,0,0,0,0,0,0,0,16,0,0,0
5705,Dominic Calvert-Lewin ,9,ENG,FW,25-311,90,0,0,0,0,1,0,0,0,23,0,0,0
5706,Demarai Gray ,11,ENG,"FW,AM",26-207,90,0,0,0,0,0,0,0,0,59,0,1,0
5707,Alex Iwobi ,17,NGA,"WB,AM",26-263,90,0,0,0,0,1,0,0,0,107,4,0,1
5708,Idrissa Gana Gueye ,27,SEN,CM,33-117,90,0,0,0,0,1,1,0,0,88,1,1,0
5709,Amadou Onana ,8,BEL,CM,21-158,90,0,0,0,0,0,0,0,0,99,2,1,0
